구분,일시,미세먼지(PM10),초미세먼지(PM2.5)
강남구,2018-04-06,100,20
강남구,2018-04-07,46,22
강남구,2018-04-08,22,12
강남구,2018-04-09,35,25
강남구,2018-04-10,39,19
강남구,2018-04-11,55,22
강남구,2018-04-12,39,13
강남구,2018-04-13,30,12
강남구,2018-04-14,18,10
강남구,2018-04-15,67,18
강남구,2018-04-16,33,20
강남구,2018-04-17,56,28
강남구,2018-04-18,62,33
강남구,2018-04-19,80,36
강남구,2018-04-20,96,52
강남구,2018-04-21,72,42
강남구,2018-04-22,33,18
강남구,2018-04-23,8,7
강남구,2018-04-24,6,3
강남구,2018-04-25,31,24
강남구,2018-04-26,39,28
강남구,2018-04-27,47,34
강남구,2018-04-28,55,39
강남구,2018-04-29,48,30
강남구,2018-04-30,75,56
강남구,2018-05-01,53,43
강남구,2018-05-02,44,38
강남구,2018-05-03,23,12
강남구,2018-05-04,36,16
강남구,2018-05-05,32,18
강남구,2018-05-06,11,9
강남구,2018-05-07,26,15
강남구,2018-05-08,14,7
강남구,2018-05-09,16,8
강남구,2018-05-10,37,23
강남구,2018-05-11,55,42
강남구,2018-05-12,28,21
강남구,2018-05-13,16,14
강남구,2018-05-14,62,53
강남구,2018-05-15,72,59
강남구,2018-05-16,35,28
강남구,2018-05-17,16,13
강남구,2018-05-18,10,4
강남구,2018-05-19,6,3
강남구,2018-05-20,8,5
강남구,2018-05-21,13,8
강남구,2018-05-22,31,23
강남구,2018-05-23,39,10
강남구,2018-05-24,83,21
강남구,2018-05-25,85,32
강남구,2018-05-26,73,35
강남구,2018-05-27,59,26
강남구,2018-05-28,47,25
강남구,2018-05-29,35,25
강남구,2018-05-30,37,23
강남구,2018-05-31,36,22
강남구,2018-06-01,36,22
강남구,2018-06-02,35,22
강남구,2018-06-03,26,19
강남구,2018-06-04,35,25
강남구,2018-06-05,38,29
강남구,2018-06-06,43,34
강남구,2018-06-07,41,32
강남구,2018-06-08,28,21
강남구,2018-06-09,38,27
강남구,2018-06-10,5,3
강남구,2018-06-11,7,4
강남구,2018-06-12,10,7
강남구,2018-06-13,22,18
강남구,2018-06-14,30,22
강남구,2018-06-15,11,6
강남구,2018-06-16,16,10
강남구,2018-06-17,48,36
강남구,2018-06-18,36,28
강남구,2018-06-19,32,26
강남구,2018-06-20,36,29
강남구,2018-06-21,32,25
강남구,2018-06-22,39,30
강남구,2018-06-23,30,21
강남구,2018-06-24,52,38
강남구,2018-06-25,48,34
강남구,2018-06-26,50,39
강남구,2018-06-27,23,20
강남구,2018-06-28,16,13
강남구,2018-06-29,30,24
강남구,2018-06-30,50,39
강남구,2018-07-01,9,6
강남구,2018-07-02,6,4
강남구,2018-07-03,8,6
강남구,2018-07-04,18,12
강남구,2018-07-05,16,13
강남구,2018-07-06,3,1
강남구,2018-07-07,5,2
강남구,2018-07-08,8,4
강남구,2018-07-09,6,3
강남구,2018-07-10,22,12
강남구,2018-07-11,33,22
