구분,일시,미세먼지(PM10),초미세먼지(PM2.5)
구로구,2017-11-12,30,19
구로구,2017-11-13,40,24
구로구,2017-11-14,46,18
구로구,2017-11-15,25,13
구로구,2017-11-16,23,13
구로구,2017-11-17,39,22
구로구,2017-11-18,41,23
구로구,2017-11-19,23,12
구로구,2017-11-20,36,22
구로구,2017-11-21,44,30
구로구,2017-11-22,55,24
구로구,2017-11-23,22,10
구로구,2017-11-24,19,11
구로구,2017-11-25,22,14
구로구,2017-11-26,40,24
구로구,2017-11-27,46,28
구로구,2017-11-28,64,42
구로구,2017-11-29,54,20
구로구,2017-11-30,23,8
구로구,2017-12-01,23,12
구로구,2017-12-02,43,26
구로구,2017-12-03,56,38
구로구,2017-12-04,51,34
구로구,2017-12-05,22,12
구로구,2017-12-06,36,22
구로구,2017-12-07,47,34
구로구,2017-12-08,37,24
구로구,2017-12-09,43,27
구로구,2017-12-10,41,27
구로구,2017-12-11,51,11
구로구,2017-12-12,38,20
구로구,2017-12-13,40,22
구로구,2017-12-14,61,41
구로구,2017-12-15,88,63
구로구,2017-12-16,47,32
구로구,2017-12-17,46,20
구로구,2017-12-18,56,34
구로구,2017-12-19,52,25
구로구,2017-12-20,42,25
구로구,2017-12-21,52,39
구로구,2017-12-22,56,43
구로구,2017-12-23,117,85
구로구,2017-12-24,79,62
구로구,2017-12-25,35,21
구로구,2017-12-26,33,19
구로구,2017-12-27,29,16
구로구,2017-12-28,47,27
구로구,2017-12-29,108,74
구로구,2017-12-30,136,104
구로구,2017-12-31,75,51
구로구,2018-01-01,47,28
구로구,2018-01-02,47,30
구로구,2018-01-03,38,24
구로구,2018-01-04,48,28
구로구,2018-01-05,61,41
구로구,2018-01-06,56,40
구로구,2018-01-07,62,44
구로구,2018-01-08,65,44
구로구,2018-01-09,46,24
구로구,2018-01-10,37,19
구로구,2018-01-11,37,26
구로구,2018-01-12,29,18
구로구,2018-01-13,53,40
구로구,2018-01-14,69,53
구로구,2018-01-15,77,55
구로구,2018-01-16,134,99
구로구,2018-01-17,125,95
구로구,2018-01-18,95,66
구로구,2018-01-19,66,33
구로구,2018-01-20,110,70
구로구,2018-01-21,72,42
구로구,2018-01-22,53,29
구로구,2018-01-23,29,16
구로구,2018-01-24,34,15
구로구,2018-01-25,26,14
구로구,2018-01-26,37,21
구로구,2018-01-27,49,28
구로구,2018-01-28,46,23
구로구,2018-01-29,45,22
구로구,2018-01-30,50,23
구로구,2018-01-31,42,22
구로구,2018-02-01,47,23
구로구,2018-02-02,61,37
구로구,2018-02-03,45,23
구로구,2018-02-04,36,23
구로구,2018-02-05,32,17
구로구,2018-02-06,52,21
구로구,2018-02-07,49,27
구로구,2018-02-08,52,31
구로구,2018-02-09,77,44
구로구,2018-02-10,87,49
구로구,2018-02-11,61,19
구로구,2018-02-12,58,19
구로구,2018-02-13,64,18
구로구,2018-02-14,83,33
구로구,2018-02-15,46,18
구로구,2018-02-16,50,24
구로구,2018-02-17,60,20
구로구,2018-02-18,43,21
구로구,2018-02-19,68,41
구로구,2018-02-20,78,49
구로구,2018-02-21,43,22
구로구,2018-02-22,51,31
구로구,2018-02-23,71,47
구로구,2018-02-24,74,55
구로구,2018-02-25,46,34
구로구,2018-02-26,58,42
구로구,2018-02-27,84,60
구로구,2018-02-28,66,47
구로구,2018-03-01,38,28
구로구,2018-03-02,64,23
구로구,2018-03-03,51,25
구로구,2018-03-04,34,25
구로구,2018-03-05,8,4
구로구,2018-03-06,42,23
구로구,2018-03-07,33,19
구로구,2018-03-08,40,30
구로구,2018-03-09,74,53
구로구,2018-03-10,47,34
구로구,2018-03-11,66,44
구로구,2018-03-12,125,77
구로구,2018-03-13,69,37
구로구,2018-03-14,25,14
구로구,2018-03-15,27,19
구로구,2018-03-16,18,10
구로구,2018-03-17,36,21
구로구,2018-03-18,70,49
구로구,2018-03-19,30,20
구로구,2018-03-20,22,11
구로구,2018-03-21,17,8
구로구,2018-03-22,43,27
구로구,2018-03-23,62,47
구로구,2018-03-24,113,89
구로구,2018-03-25,140,120
구로구,2018-03-26,105,67
구로구,2018-03-27,107,70
구로구,2018-03-28,58,41
구로구,2018-03-29,72,54
구로구,2018-03-30,73,44
구로구,2018-03-31,59,30
구로구,2018-04-01,85,43
구로구,2018-04-02,84,36
구로구,2018-04-03,77,23
구로구,2018-04-04,16,10
구로구,2018-04-05,10,6
구로구,2018-04-06,142,36
구로구,2018-04-07,61,29
구로구,2018-04-08,32,17
구로구,2018-04-09,40,23
구로구,2018-04-10,50,20
구로구,2018-04-11,72,29
구로구,2018-04-12,58,20
구로구,2018-04-13,44,18
구로구,2018-04-14,27,14
구로구,2018-04-15,82,23
구로구,2018-04-16,44,26
구로구,2018-04-17,72,38
구로구,2018-04-18,75,41
구로구,2018-04-19,77,39
구로구,2018-04-20,108,51
구로구,2018-04-21,81,44
구로구,2018-04-22,48,25
구로구,2018-04-23,12,9
구로구,2018-04-24,8,3
구로구,2018-04-25,38,20
구로구,2018-04-26,47,27
구로구,2018-04-27,62,37
구로구,2018-04-28,64,35
구로구,2018-04-29,60,28
구로구,2018-04-30,80,51
구로구,2018-05-01,55,36
구로구,2018-05-02,44,31
구로구,2018-05-03,34,11
구로구,2018-05-04,49,13
구로구,2018-05-05,42,16
구로구,2018-05-06,12,6
구로구,2018-05-07,40,16
구로구,2018-05-08,25,6
구로구,2018-05-09,25,7
구로구,2018-05-10,47,23
구로구,2018-05-11,64,37
구로구,2018-05-12,31,18
구로구,2018-05-13,20,12
구로구,2018-05-14,75,52
구로구,2018-05-15,80,48
구로구,2018-05-16,28,17
구로구,2018-05-17,12,7
구로구,2018-05-18,9,3
구로구,2018-05-19,12,2
구로구,2018-05-20,12,3
구로구,2018-05-21,17,6
구로구,2018-05-22,35,19
구로구,2018-05-23,48,10
구로구,2018-05-24,111,24
구로구,2018-05-25,107,33
구로구,2018-05-26,93,39
구로구,2018-05-27,72,25
구로구,2018-05-28,64,26
구로구,2018-05-29,42,22
구로구,2018-05-30,37,22
구로구,2018-05-31,45,22
구로구,2018-06-01,50,24
구로구,2018-06-02,44,24
구로구,2018-06-03,39,27
구로구,2018-06-04,43,22
구로구,2018-06-05,55,41
구로구,2018-06-06,51,39
구로구,2018-06-07,53,40
구로구,2018-06-08,38,24
구로구,2018-06-09,51,33
구로구,2018-06-10,9,3
구로구,2018-06-11,9,4
구로구,2018-06-12,13,6
구로구,2018-06-13,31,20
구로구,2018-06-14,31,21
구로구,2018-06-15,16,6
구로구,2018-06-16,25,11
구로구,2018-06-17,63,44
구로구,2018-06-18,57,41
구로구,2018-06-19,46,31
구로구,2018-06-20,44,29
구로구,2018-06-21,45,29
구로구,2018-06-22,52,34
구로구,2018-06-23,42,23
구로구,2018-06-24,57,37
구로구,2018-06-25,65,37
구로구,2018-06-26,49,37
구로구,2018-06-27,23,16
구로구,2018-06-28,18,14
구로구,2018-06-29,36,26
구로구,2018-06-30,44,35
구로구,2018-07-01,7,5
구로구,2018-07-02,5,5
구로구,2018-07-03,9,6
구로구,2018-07-04,19,10
구로구,2018-07-05,19,15
구로구,2018-07-06,5,1
구로구,2018-07-07,6,2
구로구,2018-07-08,11,4
구로구,2018-07-09,8,2
구로구,2018-07-10,20,11
구로구,2018-07-11,25,15
