구분,일시,미세먼지(PM10),초미세먼지(PM2.5)
영등포구,2017-04-08,60,34
영등포구,2017-04-09,42,23
영등포구,2017-04-10,33,17
영등포구,2017-04-11,70,23
영등포구,2017-04-12,73,14
영등포구,2017-04-13,76,26
영등포구,2017-04-14,61,18
영등포구,2017-04-15,70,30
영등포구,2017-04-16,60,29
영등포구,2017-04-17,55,27
영등포구,2017-04-18,42,21
영등포구,2017-04-19,96,21
영등포구,2017-04-20,97,26
영등포구,2017-04-21,78,35
영등포구,2017-04-22,67,20
영등포구,2017-04-23,54,17
영등포구,2017-04-24,46,16
영등포구,2017-04-25,64,23
영등포구,2017-04-26,51,15
영등포구,2017-04-27,52,13
영등포구,2017-04-28,67,19
영등포구,2017-04-29,65,22
영등포구,2017-04-30,97,38
영등포구,2017-05-01,101,39
영등포구,2017-05-02,117,41
영등포구,2017-05-03,72,24
영등포구,2017-05-04,70,24
영등포구,2017-05-05,53,21
영등포구,2017-05-06,224,21
영등포구,2017-05-07,105,14
영등포구,2017-05-08,203,32
영등포구,2017-05-09,144,25
영등포구,2017-05-10,44,16
영등포구,2017-05-11,77,28
영등포구,2017-05-12,80,38
영등포구,2017-05-13,58,23
영등포구,2017-05-14,71,16
영등포구,2017-05-15,54,13
영등포구,2017-05-16,41,14
영등포구,2017-05-17,47,17
영등포구,2017-05-18,56,23
영등포구,2017-05-19,50,20
영등포구,2017-05-20,46,19
영등포구,2017-05-21,33,17
영등포구,2017-05-22,43,20
영등포구,2017-05-23,39,17
영등포구,2017-05-24,31,15
영등포구,2017-05-25,46,13
영등포구,2017-05-26,30,8
영등포구,2017-05-27,38,13
영등포구,2017-05-28,51,19
영등포구,2017-05-29,71,28
영등포구,2017-05-30,55,19
영등포구,2017-05-31,42,18
영등포구,2017-06-01,43,17
영등포구,2017-06-02,37,11
영등포구,2017-06-03,38,12
영등포구,2017-06-04,33,12
영등포구,2017-06-05,33,14
영등포구,2017-06-06,26,10
영등포구,2017-06-07,18,10
영등포구,2017-06-08,50,27
영등포구,2017-06-09,64,34
영등포구,2017-06-10,56,21
영등포구,2017-06-11,37,10
영등포구,2017-06-12,35,12
영등포구,2017-06-13,44,17
영등포구,2017-06-14,51,21
영등포구,2017-06-15,56,24
영등포구,2017-06-16,72,36
영등포구,2017-06-17,54,28
영등포구,2017-06-18,50,25
영등포구,2017-06-19,56,30
영등포구,2017-06-20,58,29
영등포구,2017-06-21,64,32
영등포구,2017-06-22,39,21
영등포구,2017-06-23,51,25
영등포구,2017-06-24,49,21
영등포구,2017-06-25,40,13
영등포구,2017-06-26,28,15
영등포구,2017-06-27,33,18
영등포구,2017-06-28,50,29
영등포구,2017-06-29,55,32
영등포구,2017-06-30,58,32
영등포구,2017-07-01,49,27
영등포구,2017-07-02,27,15
영등포구,2017-07-03,25,13
영등포구,2017-07-04,38,23
영등포구,2017-07-05,45,27
영등포구,2017-07-06,60,36
영등포구,2017-07-07,25,13
영등포구,2017-07-08,30,16
영등포구,2017-07-09,30,18
영등포구,2017-07-10,15,8
영등포구,2017-07-11,42,24
영등포구,2017-07-12,49,28
영등포구,2017-07-13,56,32
영등포구,2017-07-14,53,30
영등포구,2017-07-15,25,13
영등포구,2017-07-16,21,13
영등포구,2017-07-17,25,13
영등포구,2017-07-18,27,15
영등포구,2017-07-19,43,25
영등포구,2017-07-20,58,34
영등포구,2017-07-21,67,40
영등포구,2017-07-22,61,36
영등포구,2017-07-23,52,31
영등포구,2017-07-24,39,21
영등포구,2017-07-25,32,15
영등포구,2017-07-26,20,9
영등포구,2017-07-27,34,16
영등포구,2017-07-28,32,18
영등포구,2017-07-29,18,8
영등포구,2017-07-30,24,13
영등포구,2017-07-31,24,13
영등포구,2017-08-01,26,13
영등포구,2017-08-02,42,22
영등포구,2017-08-03,28,14
영등포구,2017-08-04,30,18
영등포구,2017-08-05,38,21
영등포구,2017-08-06,29,17
영등포구,2017-08-07,38,21
영등포구,2017-08-08,48,27
영등포구,2017-08-09,39,23
영등포구,2017-08-10,11,6
영등포구,2017-08-11,13,7
영등포구,2017-08-12,13,6
영등포구,2017-08-13,13,5
영등포구,2017-08-14,10,4
영등포구,2017-08-15,8,4
영등포구,2017-08-16,9,4
영등포구,2017-08-17,13,6
영등포구,2017-08-18,28,15
영등포구,2017-08-19,30,16
영등포구,2017-08-20,12,7
영등포구,2017-08-21,17,9
영등포구,2017-08-22,19,10
영등포구,2017-08-23,23,9
영등포구,2017-08-24,25,9
영등포구,2017-08-25,30,14
영등포구,2017-08-26,34,13
영등포구,2017-08-27,30,14
영등포구,2017-08-28,36,18
영등포구,2017-08-29,23,9
영등포구,2017-08-30,32,12
영등포구,2017-08-31,46,20
영등포구,2017-09-01,32,13
영등포구,2017-09-02,35,16
영등포구,2017-09-03,41,21
영등포구,2017-09-04,31,17
영등포구,2017-09-05,29,13
영등포구,2017-09-06,35,16
영등포구,2017-09-07,43,24
영등포구,2017-09-08,58,30
영등포구,2017-09-09,75,42
영등포구,2017-09-10,61,35
영등포구,2017-09-11,28,16
영등포구,2017-09-12,35,14
영등포구,2017-09-13,31,11
영등포구,2017-09-14,37,13
영등포구,2017-09-15,20,8
영등포구,2017-09-16,12,5
영등포구,2017-09-17,13,5
영등포구,2017-09-18,25,10
영등포구,2017-09-19,75,38
영등포구,2017-09-20,34,11
영등포구,2017-09-21,33,15
영등포구,2017-09-22,39,18
영등포구,2017-09-23,60,21
영등포구,2017-09-24,75,33
영등포구,2017-09-25,54,24
영등포구,2017-09-26,57,24
영등포구,2017-09-27,54,25
영등포구,2017-09-28,33,10
영등포구,2017-09-29,27,8
영등포구,2017-09-30,40,16
